t,p,v,a
0.1580000000000001,0.19933533782788115,0.9039175979994599,0.6245185185185174
0.1590000000000001,0.2023561395434349,0.9085444035550154,0.609296296296295
0.16000000000000011,0.20539217366639606,0.9130570424439044,0.5940740740740729
0.16100000000000012,0.20844305964120913,0.9174555146661265,0.5788518518518505
0.16200000000000012,0.2115084169123184,0.9217398202216821,0.5636296296296285
0.16300000000000012,0.21458786492416848,0.9259099591105711,0.5484074074074061
0.16400000000000012,0.2176810231212037,0.9299659313327933,0.5331851851851839
0.16500000000000012,0.22078751094786853,0.9339077368883487,0.5179629629629616
0.16600000000000012,0.22390694784860748,0.9377353757772376,0.5027407407407394
0.16700000000000012,0.227038953267865,0.9414488479994598,0.4875185185185172
0.16800000000000012,0.23018314665008544,0.9450481535550154,0.47229629629629494
0.16900000000000012,0.23333914743971323,0.9485332924439043,0.4570740740740727
0.17000000000000012,0.23650657508119288,0.9519042646661264,0.44185185185185044
0.17100000000000012,0.2396850490189689,0.9551610702216821,0.42662962962962825
0.17200000000000013,0.24287418869748562,0.958303709110571,0.411407407407406
0.17300000000000013,0.2460736135611875,0.9613321813327931,0.39618518518518375
0.17400000000000013,0.24928294305451904,0.9642464868883487,0.3809629629629615
0.17500000000000013,0.2525017966219247,0.9670466257772375,0.3657407407407393
0.17600000000000013,0.2557297937078488,0.9697325979994598,0.35051851851851706
0.17700000000000013,0.2589665537567359,0.9723044035550152,0.3352962962962948
0.17800000000000013,0.26221169621303037,0.9747620424439042,0.32007407407407257
0.17900000000000013,0.26546484052117675,0.9771055146661265,0.3048518518518504
0.18000000000000013,0.26872560612561935,0.979334820221682,0.2896296296296281
0.18100000000000013,0.2719936124708028,0.9814499591105709,0.2744074074074059
0.18200000000000013,0.27526847900117135,0.983450931332793,0.2591851851851837
0.18300000000000013,0.27854982516116955,0.9853377368883487,0.24396296296296144
0.18400000000000014,0.2818372703952418,0.9871103757772375,0.2287407407407392
0.18500000000000014,0.2851304341478326,0.9887688479994596,0.21351851851851697
0.18600000000000014,0.28842893586338636,0.9903131535550153,0.19829629629629472
0.18700000000000014,0.29173239498634757,0.9917432924439041,0.1830740740740725
0.18800000000000014,0.2950404309611606,0.9930592646661264,0.16785185185185025
0.18900000000000014,0.29835266323226983,0.9942610702216819,0.15262962962962803
0.19000000000000014,0.3016687112441199,0.9953487091105708,0.13740740740740578
0.19100000000000014,0.30498819444115516,0.9963221813327929,0.12218518518518344
0.19200000000000014,0.30831073226782,0.9971814868883484,0.1069629629629612
0.19300000000000014,0.311635944168559,0.9979266257772373,0.09174074074073897
0.19400000000000014,0.3149634495878164,0.9985575979994596,0.07651851851851674
0.19500000000000015,0.31829286797003686,0.9990744035550151,0.06129629629629451
0.19600000000000015,0.32162381875966467,0.999477042443904,0.046074074074072276
0.19700000000000015,0.3249559214011444,0.9997655146661262,0.03085185185185004
0.19800000000000015,0.3282887953389204,0.9999398202216818,0.01562962962962781
0.19900000000000015,0.3316220600174371,0.9999999591105706,0.0004074074074055763
0.20000000000000015,0.33495539334955443,1.0000000000000002,0.0
0.20100000000000015,0.3382887266828878,1.0000000000000002,0.0
0.20200000000000015,0.34162206001622114,1.0000000000000002,0.0
0.20300000000000015,0.34495539334955444,1.0000000000000002,0.0
0.20400000000000015,0.3482887266828878,1.0000000000000002,0.0
0.20500000000000015,0.35162206001622115,1.0000000000000002,0.0
0.20600000000000016,0.35495539334955445,1.0000000000000002,0.0
0.20700000000000016,0.3582887266828878,1.0000000000000002,0.0
0.20800000000000016,0.36162206001622116,1.0000000000000002,0.0
0.20900000000000016,0.36495539334955446,1.0000000000000002,0.0
0.21000000000000016,0.3682887266828878,1.0000000000000002,0.0
0.21100000000000016,0.37162206001622117,1.0000000000000002,0.0
0.21200000000000016,0.37495539334955447,1.0000000000000002,0.0
0.21300000000000016,0.3782887266828878,1.0000000000000002,0.0
0.21400000000000016,0.3816220600162212,1.0000000000000002,0.0
0.21500000000000016,0.3849553933495545,1.0000000000000002,0.0
0.21600000000000016,0.38828872668288783,1.0000000000000002,0.0
0.21700000000000016,0.3916220600162212,1.0000000000000002,0.0
0.21800000000000017,0.3949553933495545,1.0000000000000002,0.0
0.21900000000000017,0.39828872668288784,1.0000000000000002,0.0
0.22000000000000017,0.4016220600162212,1.0000000000000002,0.0
0.22100000000000017,0.4049553933495545,1.0000000000000002,0.0
0.22200000000000017,0.40828872668288785,1.0000000000000002,0.0
0.22300000000000017,0.4116220600162212,1.0000000000000002,0.0
0.22400000000000017,0.4149553933495545,1.0000000000000002,0.0
0.22500000000000017,0.41828872668288786,1.0000000000000002,0.0
0.22600000000000017,0.4216220600162212,1.0000000000000002,0.0
0.22700000000000017,0.4249553933495545,1.0000000000000002,0.0
0.22800000000000017,0.42828872668288787,1.0000000000000002,0.0
0.22900000000000018,0.4316220600162212,1.0000000000000002,0.0
0.23000000000000018,0.4349553933495545,1.0000000000000002,0.0
0.23100000000000018,0.4382887266828879,1.0000000000000002,0.0
0.23200000000000018,0.44162206001622123,1.0000000000000002,0.0
0.23300000000000018,0.44495539334955453,1.0000000000000002,0.0
0.23400000000000018,0.4482887266828879,1.0000000000000002,0.0
0.23500000000000018,0.45162206001622124,1.0000000000000002,0.0
0.23600000000000018,0.45495539334955454,1.0000000000000002,0.0
0.23700000000000018,0.4582887266828879,1.0000000000000002,0.0
0.23800000000000018,0.46162206001622125,1.0000000000000002,0.0
0.23900000000000018,0.46495539334955455,1.0000000000000002,0.0
0.24000000000000019,0.4682887266828879,1.0000000000000002,0.0
0.2410000000000002,0.47162206001622126,1.0000000000000002,0.0
0.2420000000000002,0.47495539334955456,1.0000000000000002,0.0
0.2430000000000002,0.4782887266828879,1.0000000000000002,0.0
0.2440000000000002,0.48162206001622127,1.0000000000000002,0.0
0.2450000000000002,0.48495539334955456,1.0000000000000002,0.0
0.2460000000000002,0.48828872668288803,1.0000000000000002,0.0
0.2470000000000002,0.49162206001622133,1.0000000000000002,0.0
0.2480000000000002,0.4949553933495547,1.0000000000000002,0.0
0.2490000000000002,0.49828872668288804,1.0000000000000002,0.0
0.25000000000000017,0.5016220600162212,1.0000000000000002,0.0
0.25100000000000017,0.5049553933495545,1.0000000000000002,0.0
0.25200000000000017,0.5082887266828878,1.0000000000000002,0.0
0.25300000000000017,0.5116220600162212,1.0000000000000002,0.0
0.25400000000000017,0.5149553933495545,1.0000000000000002,0.0
0.25500000000000017,0.5182887266828878,1.0000000000000002,0.0
